时间,库存合计(万吨),调入量（万吨）,调出量(万吨),锚地船舶(艘),预到船舶(艘),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2024-10-07,2373.70,186.20,198.90,97.00,20.00,3531,2024-10-07 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-10-06,2384.20,190.10,211.30,91.00,24.00,3532,2024-10-06 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-10-05,2368.80,213.20,192.20,85.00,38.00,3533,2024-10-05 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-10-04,2383.10,191.20,181.40,94.00,42.00,3534,2024-10-04 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-10-03,2395.80,188.30,197.60,103.00,48.00,3535,2024-10-03 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-10-02,2379.70,191.90,180.80,121.00,41.00,3536,2024-10-02 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-10-01,2389.50,183.80,197.40,119.00,43.00,3537,2024-10-01 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-30,2413.50,216.30,235.30,121.00,33.00,3538,2024-09-30 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-29,2408.80,185.08,214.00,123.00,30.00,3539,2024-09-29 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-28,2436.40,166.80,217.10,117.00,47.00,3540,2024-09-28 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-27,2508.00,187.50,141.70,115.00,47.00,3541,2024-09-27 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-26,2507.70,167.70,134.50,52.00,63.00,3542,2024-09-26 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-25,2440.10,170.40,141.20,47.00,53.00,3543,2024-09-25 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-24,2391.80,173.50,156.70,46.00,26.00,3544,2024-09-24 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-23,2373.80,167.30,145.00,63.00,28.00,3545,2024-09-23 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-22,2317.20,187.90,127.10,82.00,25.00,3546,2024-09-22 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-21,2310.90,160.40,98.40,95.00,32.00,3547,2024-09-21 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-20,2245.50,153.00,148.40,68.00,34.00,3548,2024-09-20 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-19,2239.80,154.10,180.90,77.00,19.00,3549,2024-09-19 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-18,2269.70,155.40,177.80,104.00,18.00,3550,2024-09-18 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-17,2302.00,180.80,178.10,115.00,34.00,3551,2024-09-17 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-16,2301.00,186.90,187.70,122.00,31.00,3552,2024-09-16 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-15,2291.50,169.40,182.60,124.00,32.00,3553,2024-09-15 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-14,2288.00,153.80,187.30,131.00,38.00,3554,2024-09-14 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-13,2330.90,167.10,167.50,122.00,36.00,3555,2024-09-13 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-12,2330.60,171.60,136.30,108.00,43.00,3556,2024-09-12 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-11,2296.40,147.70,157.40,105.00,38.00,3557,2024-09-11 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-10,2305.90,169.30,169.70,97.00,23.00,3558,2024-09-10 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-09,2308.50,169.50,144.70,92.00,20.00,3559,2024-09-09 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-08,2293.20,173.70,157.50,83.00,29.00,3560,2024-09-08 00:00:00,1,0,2024-11-07 01:41:55,0,2024-11-07 01:41:55,,,
2024-09-07,2272.70,140.20,164.50,87.00,29.00,3561,2024-09-07 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-09-06,2291.80,173.70,188.80,79.00,31.00,3562,2024-09-06 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-09-05,2321.40,179.70,197.50,66.00,23.00,3563,2024-09-05 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-09-04,2312.00,150.30,151.60,79.00,14.00,3564,2024-09-04 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-09-03,2347.20,171.70,170.60,83.00,17.00,3565,2024-09-03 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-09-02,2340.30,167.10,175.10,79.00,24.00,3566,2024-09-02 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-09-01,2351.10,182.60,199.10,68.00,26.00,3567,2024-09-01 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-31,2359.50,168.10,199.00,67.00,21.00,3568,2024-08-31 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-30,2395.60,169.50,186.70,81.00,23.00,3569,2024-08-30 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-29,2412.30,173.80,146.70,91.00,26.00,3570,2024-08-29 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-28,2411.40,146.40,148.50,91.00,25.00,3571,2024-08-28 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-27,2405.20,156.00,163.90,101.00,25.00,3572,2024-08-27 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-26,2393.10,196.50,190.70,97.00,35.00,3573,2024-08-26 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-25,2398.70,189.80,192.70,92.00,34.00,3574,2024-08-25 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-24,2393.40,169.00,176.00,94.00,26.00,3575,2024-08-24 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-23,2398.00,174.30,176.90,98.00,18.00,3576,2024-08-23 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-22,2404.50,187.70,169.90,79.00,23.00,3577,2024-08-22 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-21,2383.20,148.00,161.00,86.00,19.00,3578,2024-08-21 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-20,2404.30,173.90,179.90,82.00,19.00,3579,2024-08-20 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-19,2419.90,173.70,182.80,73.00,25.00,3580,2024-08-19 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-18,2423.20,174.70,202.20,70.00,28.00,3581,2024-08-18 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-17,2457.40,167.00,190.00,77.00,27.00,3582,2024-08-17 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-16,2484.40,166.80,162.80,83.00,29.00,3583,2024-08-16 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-15,2487.40,171.20,164.20,69.00,23.00,3584,2024-08-15 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-14,2478.50,145.10,164.30,74.00,18.00,3585,2024-08-14 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-13,2481.40,169.50,159.20,78.00,18.00,3586,2024-08-13 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-12,2472.50,165.60,160.70,81.00,21.00,3587,2024-08-12 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-11,2473.40,143.60,138.40,99.00,24.00,3588,2024-08-11 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-10,2471.90,143.20,146.50,84.00,36.00,3589,2024-08-10 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-09,2484.80,171.80,166.30,83.00,16.00,3590,2024-08-09 00:00:00,1,0,2024-11-07 01:41:59,0,2024-11-07 01:41:59,,,
2024-08-08,2492.40,165.00,168.30,84.00,24.00,3591,2024-08-08 00:00:00,1,0,2024-11-07 01:42:02,0,2024-11-07 01:42:02,,,
2024-08-07,2494.10,159.80,179.60,69.00,25.00,3592,2024-08-07 00:00:00,1,0,2024-11-07 01:42:02,0,2024-11-07 01:42:02,,,
2024-08-06,2516.90,173.80,172.60,79.00,17.00,3593,2024-08-06 00:00:00,1,0,2024-11-07 01:42:02,0,2024-11-07 01:42:02,,,
2024-08-05,2520.70,170.30,165.80,69.00,25.00,3594,2024-08-05 00:00:00,1,0,2024-11-07 01:42:02,0,2024-11-07 01:42:02,,,
2024-08-04,2503.20,169.90,159.60,71.00,25.00,3595,2024-08-04 00:00:00,1,0,2024-11-07 01:42:02,0,2024-11-07 01:42:02,,,
2024-08-03,2490.50,151.10,163.10,70.00,22.00,3596,2024-08-03 00:00:00,1,0,2024-11-07 01:42:02,0,2024-11-07 01:42:02,,,
2024-08-02,2497.40,184.70,144.30,75.00,24.00,3597,2024-08-02 00:00:00,1,0,2024-11-07 01:42:02,0,2024-11-07 01:42:02,,,
2024-08-01,2467.50,146.60,143.10,75.00,17.00,3598,2024-08-01 00:00:00,1,0,2024-11-07 01:42:02,0,2024-11-07 01:42:02,,,
2024-11-07,2655.10,183.60,168.30,50.00,23.00,3599,2024-11-07 00:00:00,1,0,2024-11-07 23:15:33,0,2024-11-07 23:15:33,,,
2024-11-11,2714.50,207.40,196.20,49.00,31.00,3600,2024-11-11 00:00:00,1,0,2024-11-11 23:16:44,0,2024-11-11 23:16:44,,,
2024-11-10,2704.00,188.70,182.10,48.00,26.00,3601,2024-11-10 00:00:00,1,0,2024-11-11 23:16:44,0,2024-11-11 23:16:44,,,
2024-11-09,2692.00,174.80,173.10,50.00,29.00,3602,2024-11-09 00:00:00,1,0,2024-11-11 23:16:44,0,2024-11-11 23:16:44,,,
2024-11-08,2685.90,201.70,166.00,48.00,24.00,3603,2024-11-08 00:00:00,1,0,2024-11-11 23:16:44,0,2024-11-11 23:16:44,,,
2024-11-12,2714.30,191.80,191.50,63.00,24.00,3604,2024-11-12 00:00:00,1,0,2024-11-12 23:17:14,0,2024-11-12 23:17:14,,,
2024-11-13,2741.80,184.80,171.20,45.00,28.00,3605,2024-11-13 00:00:00,1,0,2024-11-13 23:15:40,0,2024-11-13 23:15:40,,,
2024-11-14,2797.40,189.10,140.20,46.00,29.00,3606,2024-11-14 00:00:00,1,0,2024-11-14 23:15:25,0,2024-11-14 23:15:25,,,
2024-11-18,2845.30,203.10,196.60,64.00,19.00,3607,2024-11-18 00:00:00,1,0,2024-11-18 23:15:46,0,2024-11-18 23:15:46,,,
2024-11-17,2843.40,201.30,186.50,85.00,39.00,3608,2024-11-17 00:00:00,1,0,2024-11-18 23:15:46,0,2024-11-18 23:15:46,,,
2024-11-16,2825.70,181.80,170.80,72.00,26.00,3609,2024-11-16 00:00:00,1,0,2024-11-18 23:15:46,0,2024-11-18 23:15:46,,,
2024-11-15,2812.70,186.70,165.40,66.00,29.00,3610,2024-11-15 00:00:00,1,0,2024-11-18 23:15:46,0,2024-11-18 23:15:46,,,
2024-11-19,2880.20,205.50,169.60,46.00,32.00,3611,2024-11-19 00:00:00,1,0,2024-11-19 23:15:32,0,2024-11-19 23:15:32,,,
2024-11-20,2889.10,177.60,172.80,38.00,33.00,3612,2024-11-20 00:00:00,1,0,2024-11-20 23:15:39,0,2024-11-20 23:15:39,,,
2024-11-21,2924.60,192.70,168.50,43.00,43.00,3613,2024-11-21 00:00:00,1,0,2024-11-21 23:15:37,0,2024-11-21 23:15:37,,,
2024-11-25,2886.60,191.90,201.70,68.00,29.00,3614,2024-11-25 00:00:00,1,0,2024-11-25 23:16:04,0,2024-11-25 23:16:04,,,
2024-11-24,2890.40,193.60,197.90,59.00,34.00,3615,2024-11-24 00:00:00,1,0,2024-11-25 23:16:04,0,2024-11-25 23:16:04,,,
2024-11-23,2897.10,176.30,200.50,55.00,40.00,3616,2024-11-23 00:00:00,1,0,2024-11-25 23:16:04,0,2024-11-25 23:16:04,,,
2024-11-26,2884.40,198.30,191.50,70.00,35.00,3617,2024-11-26 00:00:00,1,0,2024-11-26 23:15:51,0,2024-11-26 23:15:51,,,
2024-11-27,2962.70,169.00,123.00,93.00,35.00,3618,2024-11-27 00:00:00,1,0,2024-11-27 23:15:43,0,2024-11-27 23:15:43,,,
2024-11-29,3108.80,174.10,81.70,101.00,50.00,3619,2024-11-29 00:00:00,1,0,2024-11-29 23:16:08,0,2024-11-29 23:16:08,,,
2024-11-28,3030.00,163.10,68.30,95.00,41.00,3620,2024-11-28 00:00:00,1,0,2024-11-29 23:16:08,0,2024-11-29 23:16:08,,,
2024-12-02,3009.80,194.00,223.90,66.00,29.00,3621,2024-12-02 00:00:00,1,0,2024-12-02 23:17:10,0,2024-12-02 23:17:10,,,
2024-12-01,2970.60,169.20,234.40,65.00,39.00,3622,2024-12-01 00:00:00,1,0,2024-12-02 23:17:10,0,2024-12-02 23:17:10,,,
2024-11-30,3082.20,166.90,178.60,86.00,42.00,3623,2024-11-30 00:00:00,1,0,2024-12-02 23:17:10,0,2024-12-02 23:17:10,,,
2024-12-03,3012.10,206.10,205.70,66.00,29.00,3624,2024-12-03 00:00:00,1,0,2024-12-03 23:15:39,0,2024-12-03 23:15:39,,,
2024-12-04,2973.40,180.10,181.20,64.00,25.00,3625,2024-12-04 00:00:00,1,0,2024-12-04 23:15:50,0,2024-12-04 23:15:50,,,
2024-12-05,2957.30,182.60,217.50,59.00,25.00,3626,2024-12-05 00:00:00,1,0,2024-12-05 23:16:41,0,2024-12-05 23:16:41,,,
2024-12-06,2931.10,181.40,202.40,56.00,30.00,3627,2024-12-06 00:00:00,1,0,2024-12-06 23:16:39,0,2024-12-06 23:16:39,,,
2024-12-09,2889.70,186.90,206.80,56.00,29.00,3628,2024-12-09 00:00:00,1,0,2024-12-09 23:16:59,0,2024-12-09 23:16:59,,,
2024-12-08,2909.70,189.00,200.10,51.00,36.00,3629,2024-12-08 00:00:00,1,0,2024-12-09 23:16:59,0,2024-12-09 23:16:59,,,
2024-12-07,2921.20,188.40,200.60,67.00,26.00,3630,2024-12-07 00:00:00,1,0,2024-12-09 23:16:59,0,2024-12-09 23:16:59,,,
2024-12-10,2870.00,189.70,206.90,46.00,28.00,3631,2024-12-10 00:00:00,1,0,2024-12-10 23:15:17,0,2024-12-10 23:15:17,,,
2024-12-11,2849.90,164.70,185.80,47.00,36.00,3632,2024-12-11 00:00:00,1,0,2024-12-11 23:15:51,0,2024-12-11 23:15:51,,,
2024-12-12,2810.90,181.20,212.40,39.00,36.00,3633,2024-12-12 00:00:00,1,0,2024-12-12 23:15:41,0,2024-12-12 23:15:41,,,
2024-12-13,2793.00,174.30,198.80,49.00,33.00,3634,2024-12-13 00:00:00,1,0,2024-12-13 23:15:52,0,2024-12-13 23:15:52,,,
2024-12-16,2770.20,193.30,187.70,49.00,25.00,3635,2024-12-16 00:00:00,1,0,2024-12-16 23:17:02,0,2024-12-16 23:17:02,,,
2024-12-15,2767.70,182.10,188.80,44.00,30.00,3636,2024-12-15 00:00:00,1,0,2024-12-16 23:17:02,0,2024-12-16 23:17:02,,,
2024-12-14,2770.30,164.70,182.00,52.00,36.00,3637,2024-12-14 00:00:00,1,0,2024-12-16 23:17:02,0,2024-12-16 23:17:02,,,
2024-12-18,2755.20,155.30,161.40,37.00,22.00,3638,2024-12-18 00:00:00,1,0,2024-12-18 23:16:32,0,2024-12-18 23:16:32,,,
2024-12-17,2764.70,178.70,185.10,43.00,21.00,3639,2024-12-17 00:00:00,1,0,2024-12-18 23:16:32,0,2024-12-18 23:16:32,,,
2024-12-20,2738.40,163.70,176.00,42.00,42.00,3640,2024-12-20 00:00:00,1,0,2024-12-20 23:16:23,0,2024-12-20 23:16:23,,,
2024-12-19,2755.80,166.50,170.70,45.00,29.00,3641,2024-12-19 00:00:00,1,0,2024-12-20 23:16:23,0,2024-12-20 23:16:23,,,
2024-12-23,2722.20,171.70,171.00,59.00,19.00,3642,2024-12-23 00:00:00,1,0,2024-12-23 23:15:26,0,2024-12-23 23:15:26,,,
2024-12-22,2725.50,187.20,196.60,57.00,39.00,3643,2024-12-22 00:00:00,1,0,2024-12-23 23:15:26,0,2024-12-23 23:15:26,,,
2024-12-21,2730.00,164.20,165.30,48.00,35.00,3644,2024-12-21 00:00:00,1,0,2024-12-23 23:15:26,0,2024-12-23 23:15:26,,,
2024-12-24,2702.00,169.50,185.40,63.00,13.00,3645,2024-12-24 00:00:00,1,0,2024-12-24 23:16:23,0,2024-12-24 23:16:23,,,
2024-12-25,2677.80,142.00,170.70,62.00,28.00,3646,2024-12-25 00:00:00,1,0,2024-12-25 23:15:28,0,2024-12-25 23:15:28,,,
2024-12-26,2662.60,151.90,176.40,77.00,26.00,3647,2024-12-26 00:00:00,1,0,2024-12-26 23:15:33,0,2024-12-26 23:15:33,,,
2024-12-27,2649.60,161.30,174.20,62.00,35.00,3648,2024-12-27 00:00:00,1,0,2024-12-27 23:15:45,0,2024-12-27 23:15:45,,,
2024-12-30,2578.30,160.40,182.90,58.00,33.00,3649,2024-12-30 00:00:00,1,0,2024-12-30 23:17:03,0,2024-12-30 23:17:03,,,
2024-12-29,2596.10,152.40,167.00,71.00,47.00,3650,2024-12-29 00:00:00,1,0,2024-12-30 23:17:03,0,2024-12-30 23:17:03,,,
2024-12-28,2616.50,144.80,164.60,76.00,46.00,3651,2024-12-28 00:00:00,1,0,2024-12-30 23:17:03,0,2024-12-30 23:17:03,,,
2024-12-31,2549.90,151.40,186.00,59.00,30.00,3652,2024-12-31 00:00:00,1,0,2024-12-31 23:15:40,0,2024-12-31 23:15:40,,,
2025-01-02,2537.20,157.30,162.90,66.00,19.00,3653,2025-01-02 00:00:00,1,0,2025-01-02 23:15:29,0,2025-01-02 23:15:29,,,
2025-01-01,2541.00,133.50,121.70,59.00,25.00,3654,2025-01-01 00:00:00,1,0,2025-01-02 23:15:29,0,2025-01-02 23:15:29,,,
2025-01-03,2511.20,150.90,175.10,72.00,19.00,3655,2025-01-03 00:00:00,1,0,2025-01-03 23:16:02,0,2025-01-03 23:16:02,,,
2025-01-06,2501.40,148.40,143.50,85.00,18.00,3656,2025-01-06 00:00:00,1,0,2025-01-06 23:16:01,0,2025-01-06 23:16:01,,,
2025-01-05,2501.40,148.40,143.50,85.00,18.00,3657,2025-01-05 00:00:00,1,0,2025-01-06 23:16:01,0,2025-01-06 23:16:01,,,
2025-01-04,2490.10,141.20,169.80,86.00,18.00,3658,2025-01-04 00:00:00,1,0,2025-01-06 23:16:01,0,2025-01-06 23:16:01,,,
2025-01-07,2498.30,147.00,143.50,80.00,17.00,3659,2025-01-07 00:00:00,1,0,2025-01-07 23:15:38,0,2025-01-07 23:15:38,,,
2025-01-08,2496.10,151.80,161.10,81.00,32.00,3660,2025-01-08 00:00:00,1,0,2025-01-08 23:15:23,0,2025-01-08 23:15:23,,,
2025-01-09,2496.90,145.10,143.90,88.00,19.00,3661,2025-01-09 00:00:00,1,0,2025-01-09 23:15:42,0,2025-01-09 23:15:42,,,
2025-01-10,2525.40,163.00,144.40,86.00,27.00,3662,2025-01-10 00:00:00,1,0,2025-01-10 23:15:56,0,2025-01-10 23:15:56,,,
2025-01-13,2524.60,168.00,148.70,92.00,29.00,3663,2025-01-13 00:00:00,1,0,2025-01-13 23:15:49,0,2025-01-13 23:15:49,,,
2025-01-12,2514.00,152.40,156.20,90.00,33.00,3664,2025-01-12 00:00:00,1,0,2025-01-13 23:15:49,0,2025-01-13 23:15:49,,,
2025-01-11,2512.90,150.40,133.60,82.00,29.00,3665,2025-01-11 00:00:00,1,0,2025-01-13 23:15:49,0,2025-01-13 23:15:49,,,
2025-01-14,2532.20,169.60,168.00,93.00,24.00,3666,2025-01-14 00:00:00,1,0,2025-01-14 23:16:25,0,2025-01-14 23:16:25,,,
2025-01-15,2531.30,158.70,166.30,111.00,24.00,3667,2025-01-15 00:00:00,1,0,2025-01-15 23:16:56,0,2025-01-15 23:16:56,,,
2025-01-16,2568.60,164.80,141.80,116.00,20.00,3668,2025-01-16 00:00:00,1,0,2025-01-16 23:15:03,0,2025-01-16 23:15:03,,,
2025-01-17,2560.30,166.60,149.30,94.00,26.00,3669,2025-01-17 00:00:00,1,0,2025-01-17 23:16:00,0,2025-01-17 23:16:00,,,
2025-01-20,2541.80,182.40,167.90,83.00,15.00,3670,2025-01-20 00:00:00,1,0,2025-01-20 23:16:27,0,2025-01-20 23:16:27,,,
2025-01-19,2531.80,175.90,179.60,83.00,27.00,3671,2025-01-19 00:00:00,1,0,2025-01-20 23:16:27,0,2025-01-20 23:16:27,,,
2025-01-18,2532.30,152.80,179.40,84.00,23.00,3672,2025-01-18 00:00:00,1,0,2025-01-20 23:16:27,0,2025-01-20 23:16:27,,,
2025-01-21,2539.30,185.00,182.50,67.00,21.00,3673,2025-01-21 00:00:00,1,0,2025-01-21 23:15:08,0,2025-01-21 23:15:08,,,
2025-01-22,2527.20,158.70,171.30,58.00,21.00,3674,2025-01-22 00:00:00,1,0,2025-01-22 23:15:29,0,2025-01-22 23:15:29,,,
2025-01-23,2539.70,140.20,156.90,60.00,21.00,3675,2025-01-23 00:00:00,1,0,2025-01-23 23:15:19,0,2025-01-23 23:15:19,,,
2025-01-24,2596.40,171.00,132.20,62.00,27.00,3676,2025-01-24 00:00:00,1,0,2025-01-24 23:15:56,0,2025-01-24 23:15:56,,,
2025-02-05,2580.30,136.60,87.40,42.00,14.00,3677,2025-02-05 00:00:00,1,0,2025-02-05 23:15:34,0,2025-02-05 23:15:34,,,
2025-02-04,2558.00,145.30,102.70,41.00,16.00,3678,2025-02-04 00:00:00,1,0,2025-02-05 23:15:34,0,2025-02-05 23:15:34,,,
2025-02-03,2506.70,125.60,126.60,42.00,14.00,3679,2025-02-03 00:00:00,1,0,2025-02-05 23:15:34,0,2025-02-05 23:15:34,,,
2025-02-02,2511.80,127.90,149.40,54.00,16.00,3680,2025-02-02 00:00:00,1,0,2025-02-05 23:15:34,0,2025-02-05 23:15:34,,,
2025-02-01,2537.20,107.70,162.90,55.00,19.00,3681,2025-02-01 00:00:00,1,0,2025-02-05 23:15:34,0,2025-02-05 23:15:34,,,
2025-01-31,2585.50,99.70,133.80,50.00,27.00,3682,2025-01-31 00:00:00,1,0,2025-02-05 23:15:34,0,2025-02-05 23:15:34,,,
2025-01-30,2603.30,116.90,103.80,58.00,31.00,3683,2025-01-30 00:00:00,1,0,2025-02-05 23:15:34,0,2025-02-05 23:15:34,,,
2025-01-29,2645.20,132.20,90.20,65.00,32.00,3684,2025-01-29 00:00:00,1,0,2025-02-05 23:15:34,0,2025-02-05 23:15:34,,,
2025-01-28,2580.70,144.60,127.10,76.00,32.00,3685,2025-01-28 00:00:00,1,0,2025-02-05 23:15:34,0,2025-02-05 23:15:34,,,
2025-01-27,2546.80,154.30,147.80,64.00,26.00,3686,2025-01-27 00:00:00,1,0,2025-02-05 23:15:34,0,2025-02-05 23:15:34,,,
2025-01-26,2546.00,150.20,165.60,65.00,31.00,3687,2025-01-26 00:00:00,1,0,2025-02-05 23:15:34,0,2025-02-05 23:15:34,,,
2025-01-25,2563.70,147.00,154.30,82.00,25.00,3688,2025-01-25 00:00:00,1,0,2025-02-05 23:15:34,0,2025-02-05 23:15:34,,,
2025-02-06,2610.30,139.50,127.20,45.00,17.00,3689,2025-02-06 00:00:00,1,0,2025-02-06 23:15:15,0,2025-02-06 23:15:15,,,
2025-02-07,2659.70,150.90,88.20,52.00,19.00,3690,2025-02-07 00:00:00,1,0,2025-02-07 23:15:39,0,2025-02-07 23:15:39,,,
2025-02-08,2695.80,119.10,110.80,60.00,20.00,3691,2025-02-08 00:00:00,1,0,2025-02-08 23:15:00,0,2025-02-08 23:15:00,,,
2025-02-10,2760.10,154.60,118.40,38.00,29.00,3692,2025-02-10 00:00:00,1,0,2025-02-10 23:16:07,0,2025-02-10 23:16:07,,,
2025-02-09,2746.10,142.80,95.50,45.00,27.00,3693,2025-02-09 00:00:00,1,0,2025-02-10 23:16:07,0,2025-02-10 23:16:07,,,
2025-02-11,2766.00,160.40,146.70,49.00,20.00,3694,2025-02-11 00:00:00,1,0,2025-02-11 23:15:27,0,2025-02-11 23:15:27,,,
2025-02-12,2779.20,155.00,141.60,55.00,21.00,3695,2025-02-12 00:00:00,1,0,2025-02-12 23:15:37,0,2025-02-12 23:15:37,,,
2025-02-13,2814.70,176.20,153.30,50.00,16.00,3696,2025-02-13 00:00:00,1,0,2025-02-13 23:15:17,0,2025-02-13 23:15:17,,,
2025-02-14,2829.00,180.70,157.10,43.00,20.00,3697,2025-02-14 00:00:00,1,0,2025-02-14 23:16:14,0,2025-02-14 23:16:14,,,
2025-02-17,2898.50,198.10,150.60,43.00,27.00,3698,2025-02-17 00:00:00,1,0,2025-02-17 23:15:33,0,2025-02-17 23:15:33,,,
2025-02-16,2860.50,171.10,163.40,39.00,24.00,3699,2025-02-16 00:00:00,1,0,2025-02-17 23:15:33,0,2025-02-17 23:15:33,,,
2025-02-15,2851.90,162.40,144.00,35.00,24.00,3700,2025-02-15 00:00:00,1,0,2025-02-17 23:15:33,0,2025-02-17 23:15:33,,,
2025-02-18,2921.60,184.40,154.50,43.00,15.00,3701,2025-02-18 00:00:00,1,0,2025-02-18 23:15:21,0,2025-02-18 23:15:21,,,
2025-02-19,2935.90,166.60,148.40,46.00,26.00,3702,2025-02-19 00:00:00,1,0,2025-02-19 23:16:54,0,2025-02-19 23:16:54,,,
2025-02-20,2959.50,185.20,171.80,42.00,27.00,3703,2025-02-20 00:00:00,1,0,2025-02-20 23:15:45,0,2025-02-20 23:15:45,,,
2025-02-21,2968.10,185.40,180.60,44.00,22.00,3704,2025-02-21 00:00:00,1,0,2025-02-21 23:15:51,0,2025-02-21 23:15:51,,,
2025-02-24,2956.20,190.50,178.50,55.00,24.00,3705,2025-02-24 00:00:00,1,0,2025-02-24 23:16:30,0,2025-02-24 23:16:30,,,
